sentenceA                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        	sentenceB                                                                                                                                                                        	label
"Hallo Leute! Ein Bekannter von mir hat folgendes Problem: Immer wenn er mit Kaspersky seine Festplatte auf
            Viren überprüft bekommt er einen Blue Screen mit Error 77 bzw. 77a angezeigt. Er hat gehört das dieses auf
            eine defekte Festplatte hinweist. Allerdings erreicht sein Prozessor unter Last 67°C und das Problem tritt
            auch sporadisch bei Spielen und im Sommer wenn das Dachgeschoss ohnehin schon warm ist auf. Habt Ihr dort
            eine Idee bzw. Lösungsvorschlag um den Fehler zu beheben? Mfg wiesenpieper
        "                                                                                                                                                                                                                                                 	Das Starten meines Rechners dauert zu lange und ein Fehler wird gemeldet.                                                                                                        	contradiction
"Hallo Leute! Ein Bekannter von mir hat folgendes Problem: Immer wenn er mit Kaspersky seine Festplatte auf
            Viren überprüft bekommt er einen Blue Screen mit Error 77 bzw. 77a angezeigt. Er hat gehört das dieses auf
            eine defekte Festplatte hinweist. Allerdings erreicht sein Prozessor unter Last 67°C und das Problem tritt
            auch sporadisch bei Spielen und im Sommer wenn das Dachgeschoss ohnehin schon warm ist auf. Habt Ihr dort
            eine Idee bzw. Lösungsvorschlag um den Fehler zu beheben? Mfg wiesenpieper
        "                                                                                                                                                                                                                                                 	Ich habe Probleme bei Kopieren von Dateien zwischen zwei Festplatten.                                                                                                            	contradiction
"Hallo Leute! Ein Bekannter von mir hat folgendes Problem: Immer wenn er mit Kaspersky seine Festplatte auf
            Viren überprüft bekommt er einen Blue Screen mit Error 77 bzw. 77a angezeigt. Er hat gehört das dieses auf
            eine defekte Festplatte hinweist. Allerdings erreicht sein Prozessor unter Last 67°C und das Problem tritt
            auch sporadisch bei Spielen und im Sommer wenn das Dachgeschoss ohnehin schon warm ist auf. Habt Ihr dort
            eine Idee bzw. Lösungsvorschlag um den Fehler zu beheben? Mfg wiesenpieper
        "                                                                                                                                                                                                                                                 	Mein Rechner startet bei der Deframentierung meines Rechners neu.                                                                                                                	contradiction
"Hallo Leute! Ein Bekannter von mir hat folgendes Problem: Immer wenn er mit Kaspersky seine Festplatte auf
            Viren überprüft bekommt er einen Blue Screen mit Error 77 bzw. 77a angezeigt. Er hat gehört das dieses auf
            eine defekte Festplatte hinweist. Allerdings erreicht sein Prozessor unter Last 67°C und das Problem tritt
            auch sporadisch bei Spielen und im Sommer wenn das Dachgeschoss ohnehin schon warm ist auf. Habt Ihr dort
            eine Idee bzw. Lösungsvorschlag um den Fehler zu beheben? Mfg wiesenpieper
        "                                                                                                                                                                                                                                                 	Ich möchte einen Trojaner löschen.                                                                                                                                               	contradiction
"Hallo Leute! Ein Bekannter von mir hat folgendes Problem: Immer wenn er mit Kaspersky seine Festplatte auf
            Viren überprüft bekommt er einen Blue Screen mit Error 77 bzw. 77a angezeigt. Er hat gehört das dieses auf
            eine defekte Festplatte hinweist. Allerdings erreicht sein Prozessor unter Last 67°C und das Problem tritt
            auch sporadisch bei Spielen und im Sommer wenn das Dachgeschoss ohnehin schon warm ist auf. Habt Ihr dort
            eine Idee bzw. Lösungsvorschlag um den Fehler zu beheben? Mfg wiesenpieper
        "                                                                                                                                                                                                                                                 	Ich möchte einen Trojaner mit Antivir löschen.                                                                                                                                   	contradiction
"Hallo Leute! Ein Bekannter von mir hat folgendes Problem: Immer wenn er mit Kaspersky seine Festplatte auf
            Viren überprüft bekommt er einen Blue Screen mit Error 77 bzw. 77a angezeigt. Er hat gehört das dieses auf
            eine defekte Festplatte hinweist. Allerdings erreicht sein Prozessor unter Last 67°C und das Problem tritt
            auch sporadisch bei Spielen und im Sommer wenn das Dachgeschoss ohnehin schon warm ist auf. Habt Ihr dort
            eine Idee bzw. Lösungsvorschlag um den Fehler zu beheben? Mfg wiesenpieper
        "                                                                                                                                                                                                                                                 	"ich möchte eine mir fremde Datei von meinem Desktop löschen, die nach der Installation von Programmen dort
            abgelegt wurde.
        "                                	contradiction
"Hallo Leute! Ein Bekannter von mir hat folgendes Problem: Immer wenn er mit Kaspersky seine Festplatte auf
            Viren überprüft bekommt er einen Blue Screen mit Error 77 bzw. 77a angezeigt. Er hat gehört das dieses auf
            eine defekte Festplatte hinweist. Allerdings erreicht sein Prozessor unter Last 67°C und das Problem tritt
            auch sporadisch bei Spielen und im Sommer wenn das Dachgeschoss ohnehin schon warm ist auf. Habt Ihr dort
            eine Idee bzw. Lösungsvorschlag um den Fehler zu beheben? Mfg wiesenpieper
        "                                                                                                                                                                                                                                                 	Mein Rechner hat im Leerlauf eine sehr hohe CPU-Auslastung und ruckelt.                                                                                                          	contradiction
"Hallo Leute! Ein Bekannter von mir hat folgendes Problem: Immer wenn er mit Kaspersky seine Festplatte auf
            Viren überprüft bekommt er einen Blue Screen mit Error 77 bzw. 77a angezeigt. Er hat gehört das dieses auf
            eine defekte Festplatte hinweist. Allerdings erreicht sein Prozessor unter Last 67°C und das Problem tritt
            auch sporadisch bei Spielen und im Sommer wenn das Dachgeschoss ohnehin schon warm ist auf. Habt Ihr dort
            eine Idee bzw. Lösungsvorschlag um den Fehler zu beheben? Mfg wiesenpieper
        "                                                                                                                                                                                                                                                 	Ich erhalte nach dem Update meines BIOS eine Fehlermeldung, soll ich den PC neu starten?                                                                                         	contradiction
"Hallo Leute! Ein Bekannter von mir hat folgendes Problem: Immer wenn er mit Kaspersky seine Festplatte auf
            Viren überprüft bekommt er einen Blue Screen mit Error 77 bzw. 77a angezeigt. Er hat gehört das dieses auf
            eine defekte Festplatte hinweist. Allerdings erreicht sein Prozessor unter Last 67°C und das Problem tritt
            auch sporadisch bei Spielen und im Sommer wenn das Dachgeschoss ohnehin schon warm ist auf. Habt Ihr dort
            eine Idee bzw. Lösungsvorschlag um den Fehler zu beheben? Mfg wiesenpieper
        "                                                                                                                                                                                                                                                 	Mein Rechner hat eine hohe CPU-Auslastung und Programme ruckeln nach dem Starten.                                                                                                	contradiction
"Hallo Leute! Ein Bekannter von mir hat folgendes Problem: Immer wenn er mit Kaspersky seine Festplatte auf
            Viren überprüft bekommt er einen Blue Screen mit Error 77 bzw. 77a angezeigt. Er hat gehört das dieses auf
            eine defekte Festplatte hinweist. Allerdings erreicht sein Prozessor unter Last 67°C und das Problem tritt
            auch sporadisch bei Spielen und im Sommer wenn das Dachgeschoss ohnehin schon warm ist auf. Habt Ihr dort
            eine Idee bzw. Lösungsvorschlag um den Fehler zu beheben? Mfg wiesenpieper
        "                                                                                                                                                                                                                                                 	Ich möchte eine mir unbekannte Datei von meinem Desktop entfernen.                                                                                                               	contradiction
"Hallo Leute! Ein Bekannter von mir hat folgendes Problem: Immer wenn er mit Kaspersky seine Festplatte auf
            Viren überprüft bekommt er einen Blue Screen mit Error 77 bzw. 77a angezeigt. Er hat gehört das dieses auf
            eine defekte Festplatte hinweist. Allerdings erreicht sein Prozessor unter Last 67°C und das Problem tritt
            auch sporadisch bei Spielen und im Sommer wenn das Dachgeschoss ohnehin schon warm ist auf. Habt Ihr dort
            eine Idee bzw. Lösungsvorschlag um den Fehler zu beheben? Mfg wiesenpieper
        "                                                                                                                                                                                                                                                 	Ich benötige Hilfe bei den Ergebnissen des Logs von HijackThis zum Thema System Error Fixer.                                                                                     	contradiction
"Hallo Leute! Ein Bekannter von mir hat folgendes Problem: Immer wenn er mit Kaspersky seine Festplatte auf
            Viren überprüft bekommt er einen Blue Screen mit Error 77 bzw. 77a angezeigt. Er hat gehört das dieses auf
            eine defekte Festplatte hinweist. Allerdings erreicht sein Prozessor unter Last 67°C und das Problem tritt
            auch sporadisch bei Spielen und im Sommer wenn das Dachgeschoss ohnehin schon warm ist auf. Habt Ihr dort
            eine Idee bzw. Lösungsvorschlag um den Fehler zu beheben? Mfg wiesenpieper
        "                                                                                                                                                                                                                                                 	Ich habe ein Spywareprogramm installiert und nun tauchen Schwierigkeiten mit dem Webbrowser auf.                                                                                 	contradiction
"Hallo Leute! Ein Bekannter von mir hat folgendes Problem: Immer wenn er mit Kaspersky seine Festplatte auf
            Viren überprüft bekommt er einen Blue Screen mit Error 77 bzw. 77a angezeigt. Er hat gehört das dieses auf
            eine defekte Festplatte hinweist. Allerdings erreicht sein Prozessor unter Last 67°C und das Problem tritt
            auch sporadisch bei Spielen und im Sommer wenn das Dachgeschoss ohnehin schon warm ist auf. Habt Ihr dort
            eine Idee bzw. Lösungsvorschlag um den Fehler zu beheben? Mfg wiesenpieper
        "                                                                                                                                                                                                                                                 	Ein BIOS-Update wurde nicht richtig abgeschlossen.                                                                                                                               	contradiction
"Hallo Leute! Ein Bekannter von mir hat folgendes Problem: Immer wenn er mit Kaspersky seine Festplatte auf
            Viren überprüft bekommt er einen Blue Screen mit Error 77 bzw. 77a angezeigt. Er hat gehört das dieses auf
            eine defekte Festplatte hinweist. Allerdings erreicht sein Prozessor unter Last 67°C und das Problem tritt
            auch sporadisch bei Spielen und im Sommer wenn das Dachgeschoss ohnehin schon warm ist auf. Habt Ihr dort
            eine Idee bzw. Lösungsvorschlag um den Fehler zu beheben? Mfg wiesenpieper
        "                                                                                                                                                                                                                                                 	Mein PC meldet Viren und läuft nun mit höchster CPU-Auslastung.                                                                                                                  	contradiction
"Hallo Leute! Ein Bekannter von mir hat folgendes Problem: Immer wenn er mit Kaspersky seine Festplatte auf
            Viren überprüft bekommt er einen Blue Screen mit Error 77 bzw. 77a angezeigt. Er hat gehört das dieses auf
            eine defekte Festplatte hinweist. Allerdings erreicht sein Prozessor unter Last 67°C und das Problem tritt
            auch sporadisch bei Spielen und im Sommer wenn das Dachgeschoss ohnehin schon warm ist auf. Habt Ihr dort
            eine Idee bzw. Lösungsvorschlag um den Fehler zu beheben? Mfg wiesenpieper
        "                                                                                                                                                                                                                                                 	Störungen beim Installieren von neuer BIOS--Firmware.                                                                                                                            	contradiction
"Hallo Leute! Ein Bekannter von mir hat folgendes Problem: Immer wenn er mit Kaspersky seine Festplatte auf
            Viren überprüft bekommt er einen Blue Screen mit Error 77 bzw. 77a angezeigt. Er hat gehört das dieses auf
            eine defekte Festplatte hinweist. Allerdings erreicht sein Prozessor unter Last 67°C und das Problem tritt
            auch sporadisch bei Spielen und im Sommer wenn das Dachgeschoss ohnehin schon warm ist auf. Habt Ihr dort
            eine Idee bzw. Lösungsvorschlag um den Fehler zu beheben? Mfg wiesenpieper
        "                                                                                                                                                                                                                                                 	Das Booten dauert ewig beim gerade erst selbst gebauten Computer.                                                                                                                	contradiction
"Hallo Leute! Ein Bekannter von mir hat folgendes Problem: Immer wenn er mit Kaspersky seine Festplatte auf
            Viren überprüft bekommt er einen Blue Screen mit Error 77 bzw. 77a angezeigt. Er hat gehört das dieses auf
            eine defekte Festplatte hinweist. Allerdings erreicht sein Prozessor unter Last 67°C und das Problem tritt
            auch sporadisch bei Spielen und im Sommer wenn das Dachgeschoss ohnehin schon warm ist auf. Habt Ihr dort
            eine Idee bzw. Lösungsvorschlag um den Fehler zu beheben? Mfg wiesenpieper
        "                                                                                                                                                                                                                                                 	Computer von einem Trojaner infiziert.                                                                                                                                           	contradiction
"Hallo Leute! Ein Bekannter von mir hat folgendes Problem: Immer wenn er mit Kaspersky seine Festplatte auf
            Viren überprüft bekommt er einen Blue Screen mit Error 77 bzw. 77a angezeigt. Er hat gehört das dieses auf
            eine defekte Festplatte hinweist. Allerdings erreicht sein Prozessor unter Last 67°C und das Problem tritt
            auch sporadisch bei Spielen und im Sommer wenn das Dachgeschoss ohnehin schon warm ist auf. Habt Ihr dort
            eine Idee bzw. Lösungsvorschlag um den Fehler zu beheben? Mfg wiesenpieper
        "                                                                                                                                                                                                                                                 	Wegen fehlenden Systemrechten des Anwenders in Windows kann die Datei nicht gestartet werden.                                                                                    	contradiction
"Hallo Leute! Ein Bekannter von mir hat folgendes Problem: Immer wenn er mit Kaspersky seine Festplatte auf
            Viren überprüft bekommt er einen Blue Screen mit Error 77 bzw. 77a angezeigt. Er hat gehört das dieses auf
            eine defekte Festplatte hinweist. Allerdings erreicht sein Prozessor unter Last 67°C und das Problem tritt
            auch sporadisch bei Spielen und im Sommer wenn das Dachgeschoss ohnehin schon warm ist auf. Habt Ihr dort
            eine Idee bzw. Lösungsvorschlag um den Fehler zu beheben? Mfg wiesenpieper
        "                                                                                                                                                                                                                                                 	Deswegen ist der Versand bei DHL so teuer.                                                                                                                                       	contradiction
"Hallo Leute! Ein Bekannter von mir hat folgendes Problem: Immer wenn er mit Kaspersky seine Festplatte auf
            Viren überprüft bekommt er einen Blue Screen mit Error 77 bzw. 77a angezeigt. Er hat gehört das dieses auf
            eine defekte Festplatte hinweist. Allerdings erreicht sein Prozessor unter Last 67°C und das Problem tritt
            auch sporadisch bei Spielen und im Sommer wenn das Dachgeschoss ohnehin schon warm ist auf. Habt Ihr dort
            eine Idee bzw. Lösungsvorschlag um den Fehler zu beheben? Mfg wiesenpieper
        "                                                                                                                                                                                                                                                 	ich möchte eine externe Festplatte von SATA und ein Laufwerk von Slave installieren.                                                                                             	contradiction
"Hallo Leute! Ein Bekannter von mir hat folgendes Problem: Immer wenn er mit Kaspersky seine Festplatte auf
            Viren überprüft bekommt er einen Blue Screen mit Error 77 bzw. 77a angezeigt. Er hat gehört das dieses auf
            eine defekte Festplatte hinweist. Allerdings erreicht sein Prozessor unter Last 67°C und das Problem tritt
            auch sporadisch bei Spielen und im Sommer wenn das Dachgeschoss ohnehin schon warm ist auf. Habt Ihr dort
            eine Idee bzw. Lösungsvorschlag um den Fehler zu beheben? Mfg wiesenpieper
        "                                                                                                                                                                                                                                                 	Wie erklärt sich die Differenz bei Versandkosten zwischen Käufer und Verkäufer, da erster mehr zahlt?                                                                            	contradiction
"Hallo Leute! Ein Bekannter von mir hat folgendes Problem: Immer wenn er mit Kaspersky seine Festplatte auf
            Viren überprüft bekommt er einen Blue Screen mit Error 77 bzw. 77a angezeigt. Er hat gehört das dieses auf
            eine defekte Festplatte hinweist. Allerdings erreicht sein Prozessor unter Last 67°C und das Problem tritt
            auch sporadisch bei Spielen und im Sommer wenn das Dachgeschoss ohnehin schon warm ist auf. Habt Ihr dort
            eine Idee bzw. Lösungsvorschlag um den Fehler zu beheben? Mfg wiesenpieper
        "                                                                                                                                                                                                                                                 	Mein BIOS ist von einem Virus infiziert worden.                                                                                                                                  	contradiction
"Hallo Leute! Ein Bekannter von mir hat folgendes Problem: Immer wenn er mit Kaspersky seine Festplatte auf
            Viren überprüft bekommt er einen Blue Screen mit Error 77 bzw. 77a angezeigt. Er hat gehört das dieses auf
            eine defekte Festplatte hinweist. Allerdings erreicht sein Prozessor unter Last 67°C und das Problem tritt
            auch sporadisch bei Spielen und im Sommer wenn das Dachgeschoss ohnehin schon warm ist auf. Habt Ihr dort
            eine Idee bzw. Lösungsvorschlag um den Fehler zu beheben? Mfg wiesenpieper
        "                                                                                                                                                                                                                                                 	Es treten Schwierigkeiten auf bei der Berechnung von Internet-Verkäufern.                                                                                                        	contradiction
"Hallo Leute! Ein Bekannter von mir hat folgendes Problem: Immer wenn er mit Kaspersky seine Festplatte auf
            Viren überprüft bekommt er einen Blue Screen mit Error 77 bzw. 77a angezeigt. Er hat gehört das dieses auf
            eine defekte Festplatte hinweist. Allerdings erreicht sein Prozessor unter Last 67°C und das Problem tritt
            auch sporadisch bei Spielen und im Sommer wenn das Dachgeschoss ohnehin schon warm ist auf. Habt Ihr dort
            eine Idee bzw. Lösungsvorschlag um den Fehler zu beheben? Mfg wiesenpieper
        "                                                                                                                                                                                                                                                 	An den Pc wird ein eingebauter Brenner angeschlossen.                                                                                                                            	contradiction
"Hallo Leute! Ein Bekannter von mir hat folgendes Problem: Immer wenn er mit Kaspersky seine Festplatte auf
            Viren überprüft bekommt er einen Blue Screen mit Error 77 bzw. 77a angezeigt. Er hat gehört das dieses auf
            eine defekte Festplatte hinweist. Allerdings erreicht sein Prozessor unter Last 67°C und das Problem tritt
            auch sporadisch bei Spielen und im Sommer wenn das Dachgeschoss ohnehin schon warm ist auf. Habt Ihr dort
            eine Idee bzw. Lösungsvorschlag um den Fehler zu beheben? Mfg wiesenpieper
        "                                                                                                                                                                                                                                                 	Wie kann ich einen Trojaner entfernen, der nicht von einem Virenscanner erkannt und entfernt wird?                                                                               	contradiction
"Hallo Leute! Ein Bekannter von mir hat folgendes Problem: Immer wenn er mit Kaspersky seine Festplatte auf
            Viren überprüft bekommt er einen Blue Screen mit Error 77 bzw. 77a angezeigt. Er hat gehört das dieses auf
            eine defekte Festplatte hinweist. Allerdings erreicht sein Prozessor unter Last 67°C und das Problem tritt
            auch sporadisch bei Spielen und im Sommer wenn das Dachgeschoss ohnehin schon warm ist auf. Habt Ihr dort
            eine Idee bzw. Lösungsvorschlag um den Fehler zu beheben? Mfg wiesenpieper
        "                                                                                                                                                                                                                                                 	Bei der Installation eines neuen BIOS auf meiner Grafikkarte taucht unerwartet eine Schwierigkeit auf.                                                                           	contradiction
"Hallo all e zusammen. Mein Virenprogramm AntiVir hat ein Trojanisches Pferd in meinem System entdeckt. Es
            fragt mich was ich damit machen will und wenn ich auf löschen klicke erscheint es das nächste Mal wieder.
            Auch wenn ich andere kostenlose Virenprogramme benutze, finde ich den Trojaner zwar, aber in diesem Moment
            kommt wieder dieses Fenster von AntiVir und fragt mich was ich damit machen will. Dann drücke ich löschen
            und das Virenprgramm sucht normal weiter, ohne den Trojaner zu beachten. Wer kann mir sagen wie ich diesen
            Trojaner löschen kann? Wo er ist weiß ich ja schon. Vielen Dank im Voraus Pedro
        "                                                                                                                       	BIOS kann per nvidia unter windows nicht geupdatet werden.                                                                                                                       	contradiction
"Hallo all e zusammen. Mein Virenprogramm AntiVir hat ein Trojanisches Pferd in meinem System entdeckt. Es
            fragt mich was ich damit machen will und wenn ich auf löschen klicke erscheint es das nächste Mal wieder.
            Auch wenn ich andere kostenlose Virenprogramme benutze, finde ich den Trojaner zwar, aber in diesem Moment
            kommt wieder dieses Fenster von AntiVir und fragt mich was ich damit machen will. Dann drücke ich löschen
            und das Virenprgramm sucht normal weiter, ohne den Trojaner zu beachten. Wer kann mir sagen wie ich diesen
            Trojaner löschen kann? Wo er ist weiß ich ja schon. Vielen Dank im Voraus Pedro
        "                                                                                                                       	Vista startet das Tool nicht und warnt mich vor einem Virus.                                                                                                                     	contradiction
"Hallo all e zusammen. Mein Virenprogramm AntiVir hat ein Trojanisches Pferd in meinem System entdeckt. Es
            fragt mich was ich damit machen will und wenn ich auf löschen klicke erscheint es das nächste Mal wieder.
            Auch wenn ich andere kostenlose Virenprogramme benutze, finde ich den Trojaner zwar, aber in diesem Moment
            kommt wieder dieses Fenster von AntiVir und fragt mich was ich damit machen will. Dann drücke ich löschen
            und das Virenprgramm sucht normal weiter, ohne den Trojaner zu beachten. Wer kann mir sagen wie ich diesen
            Trojaner löschen kann? Wo er ist weiß ich ja schon. Vielen Dank im Voraus Pedro
        "                                                                                                                       	"Ich habe auf meinem Asus P5Q neue Treiber installiert und nun funktioniert mein Betriebssystem nicht mehr.
        "                                                            	contradiction
"Hallo all e zusammen. Mein Virenprogramm AntiVir hat ein Trojanisches Pferd in meinem System entdeckt. Es
            fragt mich was ich damit machen will und wenn ich auf löschen klicke erscheint es das nächste Mal wieder.
            Auch wenn ich andere kostenlose Virenprogramme benutze, finde ich den Trojaner zwar, aber in diesem Moment
            kommt wieder dieses Fenster von AntiVir und fragt mich was ich damit machen will. Dann drücke ich löschen
            und das Virenprgramm sucht normal weiter, ohne den Trojaner zu beachten. Wer kann mir sagen wie ich diesen
            Trojaner löschen kann? Wo er ist weiß ich ja schon. Vielen Dank im Voraus Pedro
        "                                                                                                                       	Im Leerlauf habe ich eine hohe Prozessorauslastung.                                                                                                                              	contradiction
"Hallo all e zusammen. Mein Virenprogramm AntiVir hat ein Trojanisches Pferd in meinem System entdeckt. Es
            fragt mich was ich damit machen will und wenn ich auf löschen klicke erscheint es das nächste Mal wieder.
            Auch wenn ich andere kostenlose Virenprogramme benutze, finde ich den Trojaner zwar, aber in diesem Moment
            kommt wieder dieses Fenster von AntiVir und fragt mich was ich damit machen will. Dann drücke ich löschen
            und das Virenprgramm sucht normal weiter, ohne den Trojaner zu beachten. Wer kann mir sagen wie ich diesen
            Trojaner löschen kann? Wo er ist weiß ich ja schon. Vielen Dank im Voraus Pedro
        "                                                                                                                       	"Mein Computer hängt sich auf wenn ich Dateien von der externen Festplatte auf die eingebaute an die
            Datensicherungskontrolle übertragen will.
        "             	contradiction
"Hallo all e zusammen. Mein Virenprogramm AntiVir hat ein Trojanisches Pferd in meinem System entdeckt. Es
            fragt mich was ich damit machen will und wenn ich auf löschen klicke erscheint es das nächste Mal wieder.
            Auch wenn ich andere kostenlose Virenprogramme benutze, finde ich den Trojaner zwar, aber in diesem Moment
            kommt wieder dieses Fenster von AntiVir und fragt mich was ich damit machen will. Dann drücke ich löschen
            und das Virenprgramm sucht normal weiter, ohne den Trojaner zu beachten. Wer kann mir sagen wie ich diesen
            Trojaner löschen kann? Wo er ist weiß ich ja schon. Vielen Dank im Voraus Pedro
        "                                                                                                                       	Virenfreier Computer hat Probleme beim Defragmentieren.                                                                                                                          	contradiction
"Hallo all e zusammen. Mein Virenprogramm AntiVir hat ein Trojanisches Pferd in meinem System entdeckt. Es
            fragt mich was ich damit machen will und wenn ich auf löschen klicke erscheint es das nächste Mal wieder.
            Auch wenn ich andere kostenlose Virenprogramme benutze, finde ich den Trojaner zwar, aber in diesem Moment
            kommt wieder dieses Fenster von AntiVir und fragt mich was ich damit machen will. Dann drücke ich löschen
            und das Virenprgramm sucht normal weiter, ohne den Trojaner zu beachten. Wer kann mir sagen wie ich diesen
            Trojaner löschen kann? Wo er ist weiß ich ja schon. Vielen Dank im Voraus Pedro
        "                                                                                                                       	Wird die Hard Disk defragmentiert wird der PC neu gestartet.                                                                                                                     	contradiction
"Hallo all e zusammen. Mein Virenprogramm AntiVir hat ein Trojanisches Pferd in meinem System entdeckt. Es
            fragt mich was ich damit machen will und wenn ich auf löschen klicke erscheint es das nächste Mal wieder.
            Auch wenn ich andere kostenlose Virenprogramme benutze, finde ich den Trojaner zwar, aber in diesem Moment
            kommt wieder dieses Fenster von AntiVir und fragt mich was ich damit machen will. Dann drücke ich löschen
            und das Virenprgramm sucht normal weiter, ohne den Trojaner zu beachten. Wer kann mir sagen wie ich diesen
            Trojaner löschen kann? Wo er ist weiß ich ja schon. Vielen Dank im Voraus Pedro
        "                                                                                                                       	Die Prozessorauslastung ist bei 100% und Antivirenprogramme funktionieren nicht.                                                                                                 	contradiction
"Hallo all e zusammen. Mein Virenprogramm AntiVir hat ein Trojanisches Pferd in meinem System entdeckt. Es
            fragt mich was ich damit machen will und wenn ich auf löschen klicke erscheint es das nächste Mal wieder.
            Auch wenn ich andere kostenlose Virenprogramme benutze, finde ich den Trojaner zwar, aber in diesem Moment
            kommt wieder dieses Fenster von AntiVir und fragt mich was ich damit machen will. Dann drücke ich löschen
            und das Virenprgramm sucht normal weiter, ohne den Trojaner zu beachten. Wer kann mir sagen wie ich diesen
            Trojaner löschen kann? Wo er ist weiß ich ja schon. Vielen Dank im Voraus Pedro
        "                                                                                                                       	Der Rechner stürzt bei zu hoher Erwärmung ab und zeigt einen Bluescreen                                                                                                          	contradiction
"Hallo all e zusammen. Mein Virenprogramm AntiVir hat ein Trojanisches Pferd in meinem System entdeckt. Es
            fragt mich was ich damit machen will und wenn ich auf löschen klicke erscheint es das nächste Mal wieder.
            Auch wenn ich andere kostenlose Virenprogramme benutze, finde ich den Trojaner zwar, aber in diesem Moment
            kommt wieder dieses Fenster von AntiVir und fragt mich was ich damit machen will. Dann drücke ich löschen
            und das Virenprgramm sucht normal weiter, ohne den Trojaner zu beachten. Wer kann mir sagen wie ich diesen
            Trojaner löschen kann? Wo er ist weiß ich ja schon. Vielen Dank im Voraus Pedro
        "                                                                                                                       	Ich bekomme den Hinweis auf einen Fehler, wenn ich BIOS aktualisieren will.                                                                                                      	contradiction
"Hallo all e zusammen. Mein Virenprogramm AntiVir hat ein Trojanisches Pferd in meinem System entdeckt. Es
            fragt mich was ich damit machen will und wenn ich auf löschen klicke erscheint es das nächste Mal wieder.
            Auch wenn ich andere kostenlose Virenprogramme benutze, finde ich den Trojaner zwar, aber in diesem Moment
            kommt wieder dieses Fenster von AntiVir und fragt mich was ich damit machen will. Dann drücke ich löschen
            und das Virenprgramm sucht normal weiter, ohne den Trojaner zu beachten. Wer kann mir sagen wie ich diesen
            Trojaner löschen kann? Wo er ist weiß ich ja schon. Vielen Dank im Voraus Pedro
        "                                                                                                                       	Beim Update meines BIOS kommt es zu Fehlern.                                                                                                                                     	contradiction
"Hallo all e zusammen. Mein Virenprogramm AntiVir hat ein Trojanisches Pferd in meinem System entdeckt. Es
            fragt mich was ich damit machen will und wenn ich auf löschen klicke erscheint es das nächste Mal wieder.
            Auch wenn ich andere kostenlose Virenprogramme benutze, finde ich den Trojaner zwar, aber in diesem Moment
            kommt wieder dieses Fenster von AntiVir und fragt mich was ich damit machen will. Dann drücke ich löschen
            und das Virenprgramm sucht normal weiter, ohne den Trojaner zu beachten. Wer kann mir sagen wie ich diesen
            Trojaner löschen kann? Wo er ist weiß ich ja schon. Vielen Dank im Voraus Pedro
        "                                                                                                                       	Es tauchen Fehler beim Update meines BIOS auf.                                                                                                                                   	contradiction
"Hallo all e zusammen. Mein Virenprogramm AntiVir hat ein Trojanisches Pferd in meinem System entdeckt. Es
            fragt mich was ich damit machen will und wenn ich auf löschen klicke erscheint es das nächste Mal wieder.
            Auch wenn ich andere kostenlose Virenprogramme benutze, finde ich den Trojaner zwar, aber in diesem Moment
            kommt wieder dieses Fenster von AntiVir und fragt mich was ich damit machen will. Dann drücke ich löschen
            und das Virenprgramm sucht normal weiter, ohne den Trojaner zu beachten. Wer kann mir sagen wie ich diesen
            Trojaner löschen kann? Wo er ist weiß ich ja schon. Vielen Dank im Voraus Pedro
        "                                                                                                                       	Mein Rechner startet das System fehlerhaft.                                                                                                                                      	contradiction
"Hallo all e zusammen. Mein Virenprogramm AntiVir hat ein Trojanisches Pferd in meinem System entdeckt. Es
            fragt mich was ich damit machen will und wenn ich auf löschen klicke erscheint es das nächste Mal wieder.
            Auch wenn ich andere kostenlose Virenprogramme benutze, finde ich den Trojaner zwar, aber in diesem Moment
            kommt wieder dieses Fenster von AntiVir und fragt mich was ich damit machen will. Dann drücke ich löschen
            und das Virenprgramm sucht normal weiter, ohne den Trojaner zu beachten. Wer kann mir sagen wie ich diesen
            Trojaner löschen kann? Wo er ist weiß ich ja schon. Vielen Dank im Voraus Pedro
        "                                                                                                                       	Mein Rechner hat eine 100-prozentige Auslastung und mein Anti-Viren-Programm AntiVir startet nicht mehr.                                                                         	contradiction
"Hallo all e zusammen. Mein Virenprogramm AntiVir hat ein Trojanisches Pferd in meinem System entdeckt. Es
            fragt mich was ich damit machen will und wenn ich auf löschen klicke erscheint es das nächste Mal wieder.
            Auch wenn ich andere kostenlose Virenprogramme benutze, finde ich den Trojaner zwar, aber in diesem Moment
            kommt wieder dieses Fenster von AntiVir und fragt mich was ich damit machen will. Dann drücke ich löschen
            und das Virenprgramm sucht normal weiter, ohne den Trojaner zu beachten. Wer kann mir sagen wie ich diesen
            Trojaner löschen kann? Wo er ist weiß ich ja schon. Vielen Dank im Voraus Pedro
        "                                                                                                                       	"Nach dem Start des Betriebssystems Windows auf meinem ASUS P5Q kann ich die USB-Anschlüsse nicht mehr
            nutzen.
        "                                             	contradiction
